Account,District,POS,Case Type,Date,Meter Number / Customer Number,Meter Type,Case Details,Action Taken,Error Code,Case Category,Case Severity,Status,Action Owner,Comment,source_year,Categories,FM team member
SCDC,Dokki,Faisal,Maintenance,2023-05-09,302273819.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,302244090.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,302203994.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,302212778.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,302229384.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,302209201.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,302278862.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,302273833.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,3022114264.0,ME514-V5,The customer need to charge and error message (database error) shows up,The customer number was reported to the software team and they added the initial key and case solved,Database error,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,302260516.0,ME514-V5,The customer need to charge and error message (database error) shows up,The customer number was reported to the software team and they added the initial key and case solved,Database error,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Dokki,Citadel,Maintenance,2023-05-09,405234682.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,South,Atfeeh,Maintenance,2023-05-09,601294975.0,ME514-V5,there are High negative charge on the meter as fake demand,the meter was reset and change meter was made on system,Fake Demand charge,Meter Issue,Critical,Done,Service Management,-,2023,,Tarek
SCDC,Country North,Awseem,Maintenance,2023-05-09,21695542.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21408768.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21712949.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21759261.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21635862.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21760523.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21760544.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21197195.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21750949.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is opened its top cover and I fixed the issue after filing a report,Top cover opened ,Hardware,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21236871.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21125664.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21522124.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21237471.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21047197.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,21091036.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,20416013.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,20407826.0,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,20375020.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,20098866.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,20090105.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,20323512.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,20417266.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Awseem,Maintenance,2023-05-09,20374248.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21715781.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21050684.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21714673.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21352128.0,ME514-V5,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21717243.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21647746.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21751705.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20320097.0,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20320092.0,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21368307.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21714154.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21666395.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21184796.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20304094.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20320434.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20156156.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20308459.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20121986.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,2013888.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20134851.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20089453.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20105385.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20277143.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21186333.0,ME514-V5,the meter was broken ,the meter will not be fixed and will be scrapped,Broken,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20311649.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21186326.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,20136404.0,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-09,21673221.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Tarek
